Entrez_ID	Ensemble_ID_human	Gene_symbol_human
5228	ENSG00000119630	PGF
5229	ENSG00000164219	PGGT1B
5230	ENSG00000102144	PGK1
8993	ENSG00000008438	PGLYRP1
55276	ENSG00000169299	PGM2
283209	ENSG00000165434	PGM2L1
5238	ENSG00000013375	PGM3
5239	ENSG00000154330	PGM5
283871	ENSG00000184207	PGP
54858	ENSG00000130517	PGPEP1
145814	ENSG00000183571	PGPEP1L
5241	ENSG00000082175	PGR
10857	ENSG00000101856	PGRMC1
10424	ENSG00000164040	PGRMC2
9489	ENSG00000087157	PGS1
221692	ENSG00000112137	PHACTR1
9749	ENSG00000112419	PHACTR2
116154	ENSG00000087495	PHACTR3
65979	ENSG00000204138	PHACTR4
51808	ENSG00000164902	PHAX
5245	ENSG00000167085	PHB
11331	ENSG00000215021	PHB2
1911	ENSG00000111752	PHC1
1912	ENSG00000134686	PHC2
80012	ENSG00000173889	PHC3
5251	ENSG00000102174	PHEX
5252	ENSG00000112511	PHF1
55274	ENSG00000130024	PHF10
51131	ENSG00000136147	PHF11
57649	ENSG00000109118	PHF12
148479	ENSG00000116273	PHF13
9678	ENSG00000106443	PHF14
26147	ENSG00000119403	PHF19
5253	ENSG00000197724	PHF2
51230	ENSG00000025293	PHF20
51105	ENSG00000129292	PHF20L1
51317	ENSG00000135365	PHF21A
112885	ENSG00000056487	PHF21B
79142	ENSG00000040633	PHF23
23469	ENSG00000118482	PHF3
84844	ENSG00000100410	PHF5A
84295	ENSG00000156531	PHF6
51533	ENSG00000010318	PHF7
23133	ENSG00000172943	PHF8
26227	ENSG00000092621	PHGDH
55023	ENSG00000146247	PHIP
5255	ENSG00000067177	PHKA1
5256	ENSG00000044446	PHKA2
5257	ENSG00000102893	PHKB
5260	ENSG00000164776	PHKG1
5261	ENSG00000156873	PHKG2
22822	ENSG00000139289	PHLDA1
23612	ENSG00000174307	PHLDA3
23187	ENSG00000019144	PHLDB1
90102	ENSG00000144824	PHLDB2
653583	ENSG00000176531	PHLDB3
23239	ENSG00000081913	PHLPP1
23035	ENSG00000040199	PHLPP2
493911	ENSG00000144362	PHOSPHO2
57661	ENSG00000070047	PHRF1
10745	ENSG00000116793	PHTF1
57157	ENSG00000006576	PHTF2
5264	ENSG00000107537	PHYH
9796	ENSG00000168490	PHYHIP
84457	ENSG00000165443	PHYHIPL
85007	ENSG00000175309	PHYKPL
51050	ENSG00000137558	PI15
221476	ENSG00000164530	PI16
55361	ENSG00000155252	PI4K2A
55300	ENSG00000038210	PI4K2B
5297	ENSG00000241973	PI4KA
5298	ENSG00000143393	PI4KB
196500	ENSG00000139200	PIANP
8554	ENSG00000033800	PIAS1
9063	ENSG00000078043	PIAS2
10401	ENSG00000131788	PIAS3
51588	ENSG00000105229	PIAS4
10464	ENSG00000083535	PIBF1
8301	ENSG00000073921	PICALM
9463	ENSG00000100151	PICK1
55022	ENSG00000153823	PID1
55367	ENSG00000177595	PIDD1
63895	ENSG00000154864	PIEZO2
80119	ENSG00000140451	PIF1
128344	ENSG00000173947	PIFO
5277	ENSG00000165195	PIGA
9488	ENSG00000069943	PIGB
5279	ENSG00000135845	PIGC
5281	ENSG00000151665	PIGF
54872	ENSG00000174227	PIGG
5283	ENSG00000100564	PIGH
10026	ENSG00000142892	PIGK
9487	ENSG00000108474	PIGL
93183	ENSG00000143315	PIGM
23556	ENSG00000197563	PIGN
84720	ENSG00000165282	PIGO
51227	ENSG00000185808	PIGP
5284	ENSG00000162896	PIGR
94005	ENSG00000087111	PIGS
51604	ENSG00000124155	PIGT
128869	ENSG00000101464	PIGU
55650	ENSG00000060642	PIGV
284098	ENSG00000277161	PIGW
54965	ENSG00000163964	PIGX
84992	ENSG00000255072	PIGY
80235	ENSG00000119227	PIGZ
55011	ENSG00000104872	PIH1D1
120379	ENSG00000150773	PIH1D2
118788	ENSG00000155629	PIK3AP1
5286	ENSG00000011405	PIK3C2A
5287	ENSG00000133056	PIK3C2B
5288	ENSG00000139144	PIK3C2G
5289	ENSG00000078142	PIK3C3
5290	ENSG00000121879	PIK3CA
5291	ENSG00000051382	PIK3CB
5293	ENSG00000171608	PIK3CD
5294	ENSG00000105851	PIK3CG
113791	ENSG00000100100	PIK3IP1
5295	ENSG00000145675	PIK3R1
5296	ENSG00000105647	PIK3R2
8503	ENSG00000117461	PIK3R3
30849	ENSG00000196455	PIK3R4
23533	ENSG00000141506	PIK3R5
146850	ENSG00000276231	PIK3R6
200576	ENSG00000115020	PIKFYVE
29992	ENSG00000085514	PILRA
5292	ENSG00000137193	PIM1
11040	ENSG00000102096	PIM2
415116	ENSG00000198355	PIM3
5300	ENSG00000127445	PIN1
5303	ENSG00000102309	PIN4
65018	ENSG00000158828	PINK1
390940	ENSG00000234465	PINLYP
54984	ENSG00000254093	PINX1
5305	ENSG00000150867	PIP4K2A
8396	ENSG00000276293	PIP4K2B
79837	ENSG00000166908	PIP4K2C
8394	ENSG00000143398	PIP5K1A
8395	ENSG00000107242	PIP5K1B
23396	ENSG00000186111	PIP5K1C
138429	ENSG00000167103	PIP5KL1
51268	ENSG00000179761	PIPOX
8544	ENSG00000087842	PIR
57095	ENSG00000057757	PITHD1
5306	ENSG00000174238	PITPNA
23760	ENSG00000180957	PITPNB
26207	ENSG00000154217	PITPNC1
57605	ENSG00000090975	PITPNM2
83394	ENSG00000091622	PITPNM3
10531	ENSG00000107959	PITRM1
5307	ENSG00000069011	PITX1
9271	ENSG00000125207	PIWIL1
55124	ENSG00000197181	PIWIL2
64219	ENSG00000181191	PJA1
9867	ENSG00000198961	PJA2
5310	ENSG00000008710	PKD1
168507	ENSG00000158683	PKD1L1
342372	ENSG00000277481	PKD1L3
5311	ENSG00000118762	PKD2
9033	ENSG00000107593	PKD2L1
27039	ENSG00000078795	PKD2L2
91461	ENSG00000162878	PKDCC
10343	ENSG00000130943	PKDREJ
5314	ENSG00000170927	PKHD1
93035	ENSG00000205038	PKHD1L1
5569	ENSG00000171033	PKIA
5570	ENSG00000135549	PKIB
11142	ENSG00000168734	PKIG
5313	ENSG00000143627	PKLR
5315	ENSG00000067225	PKM
9088	ENSG00000127564	PKMYT1
5585	ENSG00000123143	PKN1
5586	ENSG00000065243	PKN2
29941	ENSG00000160447	PKN3
5316	ENSG00000160199	PKNOX1
63876	ENSG00000165495	PKNOX2
5318	ENSG00000057294	PKP2
11187	ENSG00000184363	PKP3
8502	ENSG00000144283	PKP4
51365	ENSG00000144837	PLA1A
8399	ENSG00000069764	PLA2G10
81579	ENSG00000123739	PLA2G12A
23659	ENSG00000103066	PLA2G15
11145	ENSG00000176485	PLA2G16
50487	ENSG00000100078	PLA2G3
5321	ENSG00000116711	PLA2G4A
8605	ENSG00000105499	PLA2G4C
283748	ENSG00000159337	PLA2G4D
123745	ENSG00000188089	PLA2G4E
255189	ENSG00000168907	PLA2G4F
5322	ENSG00000127472	PLA2G5
8398	ENSG00000184381	PLA2G6
7941	ENSG00000146070	PLA2G7
22925	ENSG00000153246	PLA2R1
9373	ENSG00000137055	PLAA
153770	ENSG00000173261	PLAC8L1
5324	ENSG00000181690	PLAG1
5325	ENSG00000118495	PLAGL1
5326	ENSG00000126003	PLAGL2
5327	ENSG00000104368	PLAT
5328	ENSG00000122861	PLAU
5329	ENSG00000011422	PLAUR
151056	ENSG00000163803	PLB1
79887	ENSG00000121316	PLBD1
196463	ENSG00000151176	PLBD2
23236	ENSG00000182621	PLCB1
5330	ENSG00000137841	PLCB2
5331	ENSG00000149782	PLCB3
5332	ENSG00000101333	PLCB4
5333	ENSG00000187091	PLCD1
113026	ENSG00000161714	PLCD3
84812	ENSG00000115556	PLCD4
51196	ENSG00000138193	PLCE1
5335	ENSG00000124181	PLCG1
5336	ENSG00000197943	PLCG2
23007	ENSG00000114805	PLCH1
9651	ENSG00000149527	PLCH2
5334	ENSG00000115896	PLCL1
23228	ENSG00000154822	PLCL2
55344	ENSG00000182378	PLCXD1
257068	ENSG00000240891	PLCXD2
345557	ENSG00000182836	PLCXD3
89869	ENSG00000139151	PLCZ1
5337	ENSG00000075651	PLD1
5338	ENSG00000129219	PLD2
23646	ENSG00000105223	PLD3
122618	ENSG00000166428	PLD4
200150	ENSG00000180287	PLD5
201164	ENSG00000179598	PLD6
5341	ENSG00000115956	PLEK
26499	ENSG00000100558	PLEK2
59338	ENSG00000107679	PLEKHA1
59339	ENSG00000169499	PLEKHA2
65977	ENSG00000116095	PLEKHA3
57664	ENSG00000105559	PLEKHA4
54477	ENSG00000052126	PLEKHA5
22874	ENSG00000143850	PLEKHA6
144100	ENSG00000166689	PLEKHA7
84725	ENSG00000106086	PLEKHA8
58473	ENSG00000021300	PLEKHB1
55041	ENSG00000115762	PLEKHB2
400224	ENSG00000175985	PLEKHD1
79156	ENSG00000166289	PLEKHF1
79666	ENSG00000175895	PLEKHF2
57480	ENSG00000120278	PLEKHG1
64857	ENSG00000090924	PLEKHG2
26030	ENSG00000126822	PLEKHG3
25894	ENSG00000196155	PLEKHG4
57449	ENSG00000171680	PLEKHG5
55200	ENSG00000008323	PLEKHG6
57475	ENSG00000054690	PLEKHH1
130271	ENSG00000152527	PLEKHH2
79990	ENSG00000068137	PLEKHH3
55111	ENSG00000104886	PLEKHJ1
9842	ENSG00000225190	PLEKHM1
23207	ENSG00000116786	PLEKHM2
389072	ENSG00000178385	PLEKHM3
84069	ENSG00000187583	PLEKHN1
51177	ENSG00000023902	PLEKHO1
80301	ENSG00000241839	PLEKHO2
79949	ENSG00000148735	PLEKHS1
5340	ENSG00000122194	PLG
55848	ENSG00000107020	PLGRKT
123	ENSG00000147872	PLIN2
10226	ENSG00000105355	PLIN3
729359	ENSG00000167676	PLIN4
440503	ENSG00000214456	PLIN5
5347	ENSG00000166851	PLK1
10769	ENSG00000145632	PLK2
1263	ENSG00000173846	PLK3
10733	ENSG00000142731	PLK4
126520	ENSG00000185988	PLK5
51090	ENSG00000102934	PLLP
5350	ENSG00000198523	PLN
5351	ENSG00000083444	PLOD1
5352	ENSG00000152952	PLOD2
8985	ENSG00000106397	PLOD3
5354	ENSG00000123560	PLP1
5356	ENSG00000171566	PLRG1
5357	ENSG00000120756	PLS1
5358	ENSG00000102024	PLS3
5359	ENSG00000188313	PLSCR1
57048	ENSG00000187838	TMEM256-PLSCR3
57088	ENSG00000114698	PLSCR4
5360	ENSG00000100979	PLTP
83483	ENSG00000130300	PLVAP
57125	ENSG00000161381	PLXDC1
84898	ENSG00000120594	PLXDC2
5361	ENSG00000114554	PLXNA1
5362	ENSG00000076356	PLXNA2
55558	ENSG00000130827	PLXNA3
91584	ENSG00000221866	PLXNA4
5364	ENSG00000164050	PLXNB1
23654	ENSG00000196576	PLXNB2
5365	ENSG00000198753	PLXNB3
10154	ENSG00000136040	PLXNC1
23129	ENSG00000004399	PLXND1
148811	ENSG00000162877	PM20D1
135293	ENSG00000146281	PM20D2
5366	ENSG00000141682	PMAIP1
6490	ENSG00000185664	PMEL
56937	ENSG00000124225	PMEPA1
11243	ENSG00000160783	PMF1
5371	ENSG00000140464	PML
5372	ENSG00000100417	PMM1
5373	ENSG00000140650	PMM2
5376	ENSG00000109099	PMP22
23203	ENSG00000165688	PMPCA
9512	ENSG00000105819	PMPCB
5378	ENSG00000064933	PMS1
10654	ENSG00000163344	PMVK
139728	ENSG00000130822	PNCK
25957	ENSG00000132424	PNISR
25953	ENSG00000127838	PNKD
11284	ENSG00000039650	PNKP
154197	ENSG00000146453	PNLDC1
5406	ENSG00000175535	PNLIP
5407	ENSG00000187021	PNLIPRP1
9240	ENSG00000176903	PNMA1
10687	ENSG00000240694	PNMA2
29944	ENSG00000183837	PNMA3
114824	ENSG00000198883	PNMA5
55228	ENSG00000182013	PNMAL1
57469	ENSG00000204851	PNMAL2
5409	ENSG00000141744	PNMT
5411	ENSG00000100941	PNN
56902	ENSG00000115946	PNO1
5368	ENSG00000168081	PNOC
4860	ENSG00000198805	PNP
285848	ENSG00000180316	PNPLA1
57104	ENSG00000177666	PNPLA2
80339	ENSG00000100344	PNPLA3
10908	ENSG00000032444	PNPLA6
375775	ENSG00000130653	PNPLA7
50640	ENSG00000135241	PNPLA8
55163	ENSG00000108439	PNPO
87178	ENSG00000138035	PNPT1
10957	ENSG00000146278	PNRC1
55629	ENSG00000189266	PNRC2
25886	ENSG00000164087	POC1A
282809	ENSG00000139323	POC1B
134359	ENSG00000152359	POC5
127435	ENSG00000174348	PODN
79883	ENSG00000132000	PODNL1
5420	ENSG00000128567	PODXL
50512	ENSG00000114631	PODXL2
79983	ENSG00000124429	POF1B
23509	ENSG00000101346	POFUT1
23275	ENSG00000186866	POFUT2
57645	ENSG00000143157	POGK
56983	ENSG00000163389	POGLUT1
23126	ENSG00000143442	POGZ
5422	ENSG00000101868	POLA1
23649	ENSG00000014138	POLA2
5423	ENSG00000070501	POLB
5424	ENSG00000062822	POLD1
5425	ENSG00000106628	POLD2
10714	ENSG00000077514	POLD3
26073	ENSG00000004142	POLDIP2
84271	ENSG00000100227	POLDIP3
5426	ENSG00000177084	POLE
5427	ENSG00000100479	POLE2
54107	ENSG00000148229	POLE3
56655	ENSG00000115350	POLE4
5428	ENSG00000140521	POLG
11232	ENSG00000256525	POLG2
5429	ENSG00000170734	POLH
11201	ENSG00000101751	POLI
51426	ENSG00000122008	POLK
27343	ENSG00000166169	POLL
27434	ENSG00000122678	POLM
10721	ENSG00000051341	POLQ
25885	ENSG00000068654	POLR1A
84172	ENSG00000125630	POLR1B
9533	ENSG00000171453	POLR1C
51082	ENSG00000186184	POLR1D
64425	ENSG00000137054	POLR1E
5430	ENSG00000181222	POLR2A
5431	ENSG00000047315	POLR2B
5432	ENSG00000102978	POLR2C
5433	ENSG00000144231	POLR2D
5434	ENSG00000099817	POLR2E
5435	ENSG00000100142	POLR2F
5436	ENSG00000168002	POLR2G
5437	ENSG00000163882	POLR2H
5438	ENSG00000105258	POLR2I
5439	ENSG00000005075	POLR2J
5440	ENSG00000147669	POLR2K
5441	ENSG00000177700	POLR2L
11128	ENSG00000148606	POLR3A
55703	ENSG00000013503	POLR3B
10623	ENSG00000186141	POLR3C
661	ENSG00000168495	POLR3D
55718	ENSG00000058600	POLR3E
10621	ENSG00000132664	POLR3F
10622	ENSG00000113356	POLR3G
84265	ENSG00000121851	POLR3GL
171568	ENSG00000100413	POLR3H
51728	ENSG00000161980	POLR3K
5442	ENSG00000099821	POLRMT
100101267	ENSG00000272391	POM121C
94026	ENSG00000158553	POM121L2
5443	ENSG00000115138	POMC
55624	ENSG00000085998	POMGNT1
84892	ENSG00000144647	POMGNT2
84197	ENSG00000185900	POMK
51371	ENSG00000132963	POMP
10585	ENSG00000130714	POMT1
29954	ENSG00000009830	POMT2
5445	ENSG00000105854	PON2
5446	ENSG00000105852	PON3
10940	ENSG00000104356	POP1
10775	ENSG00000105171	POP4
51367	ENSG00000167272	POP5
10248	ENSG00000172336	POP7
64208	ENSG00000132429	POPDC3
5447	ENSG00000127948	POR
64840	ENSG00000102312	PORCN
10631	ENSG00000133110	POSTN
25913	ENSG00000128513	POT1
5449	ENSG00000064835	POU1F1
5451	ENSG00000143190	POU2F1
5452	ENSG00000028277	POU2F2
25833	ENSG00000137709	POU2F3
5453	ENSG00000185668	POU3F1
5454	ENSG00000184486	POU3F2
5455	ENSG00000198914	POU3F3
5456	ENSG00000196767	POU3F4
5457	ENSG00000152192	POU4F1
5458	ENSG00000151615	POU4F2
5459	ENSG00000091010	POU4F3
134187	ENSG00000248483	POU5F2
5463	ENSG00000184271	POU6F1
11281	ENSG00000106536	POU6F2
151649	ENSG00000183977	PP2D1
5464	ENSG00000180817	PPA1
27068	ENSG00000138777	PPA2
56342	ENSG00000130810	PPAN
5465	ENSG00000186951	PPARA
5467	ENSG00000112033	PPARD
5468	ENSG00000132170	PPARG
10891	ENSG00000109819	PPARGC1A
133522	ENSG00000155846	PPARGC1B
5471	ENSG00000128059	PPAT
60490	ENSG00000138621	PPCDC
79717	ENSG00000127125	PPCS
79144	ENSG00000125534	PPDPF
5475	ENSG00000086717	PPEF1
5470	ENSG00000156194	PPEF2
8500	ENSG00000131626	PPFIA1
8499	ENSG00000139220	PPFIA2
8541	ENSG00000177380	PPFIA3
8497	ENSG00000143847	PPFIA4
8496	ENSG00000110841	PPFIBP1
8495	ENSG00000166387	PPFIBP2
51535	ENSG00000134283	PPHLN1
5479	ENSG00000166794	PPIB
5480	ENSG00000168938	PPIC
5481	ENSG00000171497	PPID
10450	ENSG00000084072	PPIE
10105	ENSG00000108179	PPIF
9360	ENSG00000138398	PPIG
51645	ENSG00000137168	PPIL1
23759	ENSG00000100023	PPIL2
53938	ENSG00000240344	PPIL3
85313	ENSG00000131013	PPIL4
285755	ENSG00000185250	PPIL6
9677	ENSG00000168781	PPIP5K1
23262	ENSG00000145725	PPIP5K2
5493	ENSG00000118898	PPL
5494	ENSG00000100614	PPM1A
5495	ENSG00000138032	PPM1B
8493	ENSG00000170836	PPM1D
22843	ENSG00000175175	PPM1E
9647	ENSG00000100034	PPM1F
5496	ENSG00000115241	PPM1G
57460	ENSG00000111110	PPM1H
333926	ENSG00000155367	PPM1J
152926	ENSG00000163644	PPM1K
151742	ENSG00000163590	PPM1L
132160	ENSG00000164088	PPM1M
147699	ENSG00000213889	PPM1N
51400	ENSG00000214517	PPME1
5498	ENSG00000143224	PPOX
5500	ENSG00000213639	PPP1CB
5501	ENSG00000186298	PPP1CC
5514	ENSG00000204569	PPP1R10
6992	ENSG00000204619	PPP1R11
4659	ENSG00000058272	PPP1R12A
4660	ENSG00000077157	PPP1R12B
54776	ENSG00000125503	PPP1R12C
23368	ENSG00000088808	PPP1R13B
10848	ENSG00000104881	PPP1R13L
26472	ENSG00000173457	PPP1R14B
81706	ENSG00000198729	PPP1R14C
23645	ENSG00000087074	PPP1R15A
84919	ENSG00000158615	PPP1R15B
84988	ENSG00000160972	PPP1R16A
26051	ENSG00000101445	PPP1R16B
10842	ENSG00000106341	PPP1R17
170954	ENSG00000146112	PPP1R18
5502	ENSG00000135447	PPP1R1A
84152	ENSG00000131771	PPP1R1B
151242	ENSG00000150722	PPP1R1C
5504	ENSG00000184203	PPP1R2
129285	ENSG00000162869	PPP1R21
9858	ENSG00000196422	PPP1R26
220004	ENSG00000162148	PPP1R32
221908	ENSG00000160813	PPP1R35
145376	ENSG00000165807	PPP1R36
284352	ENSG00000104866	PPP1R37
79660	ENSG00000173281	PPP1R3B
5507	ENSG00000119938	PPP1R3C
5509	ENSG00000132825	PPP1R3D
90673	ENSG00000235194	PPP1R3E
648791	ENSG00000219607	PPP1R3G
286187	ENSG00000178125	PPP1R42
5510	ENSG00000115685	PPP1R7
5511	ENSG00000117751	PPP1R8
55607	ENSG00000158528	PPP1R9A
84687	ENSG00000108819	PPP1R9B
5515	ENSG00000113575	PPP2CA
5516	ENSG00000104695	PPP2CB
5518	ENSG00000105568	PPP2R1A
5519	ENSG00000137713	PPP2R1B
5520	ENSG00000221914	PPP2R2A
5521	ENSG00000156475	PPP2R2B
5522	ENSG00000074211	PPP2R2C
55844	ENSG00000175470	PPP2R2D
5523	ENSG00000073711	PPP2R3A
55012	ENSG00000092020	PPP2R3C
5524	ENSG00000119383	PPP2R4
5525	ENSG00000066027	PPP2R5A
5526	ENSG00000068971	PPP2R5B
5527	ENSG00000078304	PPP2R5C
5528	ENSG00000112640	PPP2R5D
5529	ENSG00000154001	PPP2R5E
5530	ENSG00000138814	PPP3CA
5532	ENSG00000107758	PPP3CB
5533	ENSG00000120910	PPP3CC
5535	ENSG00000188386	PPP3R2
5531	ENSG00000149923	PPP4C
9989	ENSG00000154845	PPP4R1
151987	ENSG00000163605	PPP4R2
57718	ENSG00000119698	PPP4R4
5536	ENSG00000011485	PPP5C
5537	ENSG00000119414	PPP6C
22870	ENSG00000105063	PPP6R1
9701	ENSG00000100239	PPP6R2
55291	ENSG00000110075	PPP6R3
23082	ENSG00000148840	PPRC1
5538	ENSG00000131238	PPT1
160760	ENSG00000196850	PPTC7
23398	ENSG00000113593	PPWD1
10084	ENSG00000102103	PQBP1
80148	ENSG00000122490	PQLC1
54896	ENSG00000040487	PQLC2
130814	ENSG00000162976	PQLC3
84279	ENSG00000135617	PRADC1
11230	ENSG00000243279	PRAF2
118471	ENSG00000165828	PRAP1
9055	ENSG00000198901	PRC1
5546	ENSG00000143294	PRCC
5547	ENSG00000137509	PRCP
639	ENSG00000057657	PRDM1
56980	ENSG00000170325	PRDM10
56981	ENSG00000019485	PRDM11
59335	ENSG00000130711	PRDM12
63978	ENSG00000147596	PRDM14
63977	ENSG00000141956	PRDM15
63976	ENSG00000142611	PRDM16
7799	ENSG00000116731	PRDM2
11108	ENSG00000110851	PRDM4
11107	ENSG00000138738	PRDM5
93166	ENSG00000061455	PRDM6
56978	ENSG00000152784	PRDM8
56979	ENSG00000164256	PRDM9
5052	ENSG00000117450	PRDX1
7001	ENSG00000167815	PRDX2
10935	ENSG00000165672	PRDX3
10549	ENSG00000123131	PRDX4
25824	ENSG00000126432	PRDX5
9588	ENSG00000117592	PRDX6
10113	ENSG00000138073	PREB
27166	ENSG00000169230	PRELID1
153768	ENSG00000186314	PRELID2
5549	ENSG00000188783	PRELP
5550	ENSG00000085377	PREP
9581	ENSG00000138078	PREPL
57580	ENSG00000124126	PREX1
80243	ENSG00000046889	PREX2
5553	ENSG00000186652	PRG2
10216	ENSG00000116690	PRG4
144165	ENSG00000139174	PRICKLE1
166336	ENSG00000163637	PRICKLE2
4007	ENSG00000012211	PRICKLE3
5557	ENSG00000198056	PRIM1
5558	ENSG00000146143	PRIM2
145270	ENSG00000175785	PRIMA1
201973	ENSG00000164306	PRIMPOL
5562	ENSG00000132356	PRKAA1
5563	ENSG00000162409	PRKAA2
5564	ENSG00000111725	PRKAB1
5565	ENSG00000131791	PRKAB2
5566	ENSG00000072062	PRKACA
5567	ENSG00000142875	PRKACB
5571	ENSG00000181929	PRKAG1
51422	ENSG00000106617	PRKAG2
5573	ENSG00000108946	PRKAR1A
5575	ENSG00000188191	PRKAR1B
5576	ENSG00000114302	PRKAR2A
5577	ENSG00000005249	PRKAR2B
5578	ENSG00000154229	PRKCA
5579	ENSG00000166501	PRKCB
5580	ENSG00000163932	PRKCD
112464	ENSG00000170955	PRKCDBP
5581	ENSG00000171132	PRKCE
5583	ENSG00000027075	PRKCH
5584	ENSG00000163558	PRKCI
5588	ENSG00000065675	PRKCQ
5589	ENSG00000130175	PRKCSH
5590	ENSG00000067606	PRKCZ
5587	ENSG00000184304	PRKD1
25865	ENSG00000105287	PRKD2
23683	ENSG00000115825	PRKD3
5591	ENSG00000253729	PRKDC
5592	ENSG00000185532	PRKG1
5593	ENSG00000138669	PRKG2
8575	ENSG00000180228	PRKRA
79706	ENSG00000128563	PRKRIP1
5612	ENSG00000137492	PRKRIR
5613	ENSG00000183943	PRKX
3276	ENSG00000126457	PRMT1
90826	ENSG00000164169	PRMT9
3275	ENSG00000160310	PRMT2
10196	ENSG00000185238	PRMT3
10419	ENSG00000100462	PRMT5
55170	ENSG00000198890	PRMT6
54496	ENSG00000132600	PRMT7
56341	ENSG00000111218	PRMT8
389333	ENSG00000228672	PROB1
147011	ENSG00000167525	PROCA1
10544	ENSG00000101000	PROCR
5625	ENSG00000100033	PRODH
60675	ENSG00000163421	PROK2
128674	ENSG00000101292	PROKR2
8842	ENSG00000007062	PROM1
150696	ENSG00000155066	PROM2
5627	ENSG00000184500	PROS1
11212	ENSG00000147471	PROSC
80209	ENSG00000120685	PROSER1
254427	ENSG00000148426	PROSER2
148137	ENSG00000167595	PROSER3
5629	ENSG00000117707	PROX1
283571	ENSG00000119608	PROX2
8858	ENSG00000126231	PROZ
8559	ENSG00000165630	PRPF18
27339	ENSG00000110107	PRPF19
9129	ENSG00000117360	PRPF3
26121	ENSG00000105618	PRPF31
84950	ENSG00000134748	PRPF38A
55119	ENSG00000134186	PRPF38B
55015	ENSG00000185246	PRPF39
9128	ENSG00000136875	PRPF4
55660	ENSG00000196504	PRPF40A
25766	ENSG00000110844	PRPF40B
8899	ENSG00000112739	PRPF4B
24148	ENSG00000101161	PRPF6
10594	ENSG00000174231	PRPF8
5630	ENSG00000135406	PRPH
5631	ENSG00000147224	PRPS1
5634	ENSG00000101911	PRPS2
5635	ENSG00000161542	PRPSAP1
5636	ENSG00000141127	PRPSAP2
55771	ENSG00000068489	PRR11
57479	ENSG00000126464	PRR12
78994	ENSG00000156858	PRR14
222171	ENSG00000176532	PRR15
79170	ENSG00000167183	PRR15L
51334	ENSG00000184838	PRR16
285800	ENSG00000176381	PRR18
284338	ENSG00000188368	PRR19
163154	ENSG00000212123	PRR22
80742	ENSG00000204576	PRR3
100130613	ENSG00000183631	PRR32
55615	ENSG00000186654	PRR5
79899	ENSG00000135362	PRR5L
80758	ENSG00000131188	PRR7
133619	ENSG00000164244	PRRC1
7916	ENSG00000204469	PRRC2A
84726	ENSG00000130723	PRRC2B
23215	ENSG00000117523	PRRC2C
5638	ENSG00000130962	PRRG1
5639	ENSG00000126460	PRRG2
79057	ENSG00000130032	PRRG3
79056	ENSG00000135378	PRRG4
80863	ENSG00000204314	PRRT1
285368	ENSG00000163704	PRRT3
401399	ENSG00000224940	PRRT4
5396	ENSG00000116132	PRRX1
51450	ENSG00000167157	PRRX2
644168	ENSG00000165606	DRGX
8492	ENSG00000164099	PRSS12
10279	ENSG00000112812	PRSS16
11098	ENSG00000150687	PRSS23
167681	ENSG00000146250	PRSS35
146547	ENSG00000178226	PRSS36
339501	ENSG00000185888	PRSS38
100287362	ENSG00000261603	PRSS46
29122	ENSG00000206549	PRSS50
221191	ENSG00000103023	PRSS54
203074	ENSG00000184647	PRSS55
646960	ENSG00000237412	PRSS56
400668	ENSG00000185198	PRSS57
5652	ENSG00000052344	PRSS8
283659	ENSG00000166450	PRTG
5657	ENSG00000196415	PRTN3
58497	ENSG00000143363	PRUNE
158471	ENSG00000106772	PRUNE2
57716	ENSG00000105227	PRX
5660	ENSG00000197746	PSAP
768239	ENSG00000178597	PSAPL1
29968	ENSG00000135069	PSAT1
8000	ENSG00000167653	PSCA
5662	ENSG00000059915	PSD
84249	ENSG00000146005	PSD2
23362	ENSG00000156011	PSD3
23550	ENSG00000125637	PSD4
5663	ENSG00000080815	PSEN1
5664	ENSG00000143801	PSEN2
55851	ENSG00000205155	PSENEN
11168	ENSG00000164985	PSIP1
5681	ENSG00000159792	PSKH1
5682	ENSG00000129084	PSMA1
5683	ENSG00000106588	PSMA2
5684	ENSG00000100567	PSMA3
5685	ENSG00000041357	PSMA4
5686	ENSG00000143106	PSMA5
5687	ENSG00000100902	PSMA6
5688	ENSG00000101182	PSMA7
5689	ENSG00000008018	PSMB1
5699	ENSG00000205220	PSMB10
122706	ENSG00000222028	PSMB11
5690	ENSG00000126067	PSMB2
5691	ENSG00000277791	PSMB3
5692	ENSG00000159377	PSMB4
5693	ENSG00000100804	PSMB5
5694	ENSG00000142507	PSMB6
5695	ENSG00000136930	PSMB7
5696	ENSG00000204264	PSMB8
5698	ENSG00000240065	PSMB9
5700	ENSG00000100764	PSMC1
5701	ENSG00000161057	PSMC2
5702	ENSG00000165916	PSMC3
29893	ENSG00000131470	PSMC3IP
5704	ENSG00000013275	PSMC4
5705	ENSG00000087191	PSMC5
5706	ENSG00000100519	PSMC6
5716	ENSG00000101843	PSMD10
5717	ENSG00000108671	PSMD11
5718	ENSG00000197170	PSMD12
5719	ENSG00000185627	PSMD13
10213	ENSG00000115233	PSMD14
5708	ENSG00000175166	PSMD2
5709	ENSG00000108344	PSMD3
5710	ENSG00000159352	PSMD4
